;CO(GT);PT08.S1(CO);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;Month;Hour
10;0.17396182575546748;0.2613065326633166;0.01886792452830189;0.07864554888039324;0.012863913337846986;0.6336298178737823;0.09467455621301775;0.2904676258992806;0.09730668983492616;0.25806451612903225;0.6452830188679246;0.2745442994673313;0.1818181818181818;0.17391304347826086
11;0.05084745762711864;0.3007896625987079;0.015723270440251576;0.07045330420535226;0.00947867298578199;0.675984752223634;0.07692307692307691;0.2837230215827338;0.08731537793223285;0.2774193548387097;0.5911949685534592;0.26970629917411915;0.1818181818181818;0.21739130434782608
12;0.05084745762711864;0.2907394113424264;0.02358490566037736;0.09284543965046424;0.021665538253215978;0.5997458703939009;0.13609467455621302;0.30125899280575547;0.10903562119895743;0.2666666666666667;0.6150943396226416;0.26907100620632357;0.1818181818181818;0.2608695652173913
13;0.0847457627118644;0.35678391959798994;0.04874213836477988;0.15510649918077554;0.06499661475964792;0.49470563320626854;0.23668639053254437;0.3543165467625899;0.22111207645525627;0.2602150537634409;0.6339622641509435;0.27219860235547083;0.1818181818181818;0.30434782608695654
14;0.16101694915254236;0.49246231155778897;0.12421383647798742;0.2823593664664118;0.11645226811103587;0.3447691656077933;0.3254437869822485;0.43435251798561153;0.3827106863596872;0.27311827956989254;0.6062893081761007;0.271758784146997;0.1818181818181818;0.34782608695652173
15;0.17796610169491525;0.5053840631730079;0.14779874213836477;0.3151283451665756;0.0859851049424509;0.3206268530283778;0.29289940828402367;0.4640287769784173;0.35056472632493485;0.2666666666666667;0.6465408805031447;0.2855886233690075;0.1818181818181818;0.3913043478260869
16;0.13559322033898302;0.4206748025843503;0.09748427672955974;0.24249044238121245;0.07447528774542991;0.3795002117746717;0.28402366863905326;0.4024280575539569;0.2775847089487402;0.27311827956989254;0.618867924528302;0.2787958754825783;0.1818181818181818;0.043478260869565216
17;0.11864406779661016;0.38190954773869346;0.0770440251572327;0.20699071545603495;0.06296547054840892;0.4260906395595087;0.26627218934911245;0.36465827338129503;0.19548218940052126;0.2666666666666667;0.6125786163522013;0.2690221375164931;0.1818181818181818;0.4782608695652174
18;0.1271186440677966;0.42282842785355357;0.08018867924528303;0.21354451119606768;0.06905890318212593;0.4146548072850487;0.27514792899408286;0.38219424460431656;0.19244135534317985;0.24516129032258066;0.7245283018867925;0.29829448272491815;0.1818181818181818;0.5217391304347826
19;0.15254237288135591;0.45872218234027284;0.11320754716981132;0.26542872747132706;0.09749492213947189;0.35578144853875476;0.3254437869822485;0.44334532374100727;0.2510860121633362;0.21935483870967745;0.8452830188679247;0.3198944436299663;0.1818181818181818;0.5652173913043478
20;0.23728813559322032;0.5197415649676956;0.1792452830188679;0.35554341889677776;0.13879485443466485;0.27996611605252014;0.3727810650887574;0.5301258992805755;0.35447437011294525;0.21290322580645163;0.9044025157232705;0.33665640424180227;0.1818181818181818;0.6086956521739131
21;0.17796610169491525;0.47595118449389806;0.1367924528301887;0.30038230475150196;0.12322274881516587;0.3218975010588734;0.36686390532544383;0.49280575539568344;0.3149435273675065;0.21935483870967745;0.8880503144654088;0.3387088892146801;0.1818181818181818;0.6521739130434783
22;0.17796610169491525;0.46302943287867915;0.1289308176100629;0.2889131622064446;0.12931618144888288;0.33079203727234224;0.3816568047337278;0.4676258992805756;0.3197219808861859;0.24946236559139787;0.7798742138364781;0.3284953330401212;0.1818181818181818;0.6956521739130435
23;0.23728813559322032;0.5283560660445082;0.17452830188679244;0.34789732386673944;0.16316858496953285;0.29055484963998307;0.39349112426035504;0.525179856115108;0.3835794960903562;0.2516129032258065;0.7345911949685534;0.30972975614523773;0.1818181818181818;0.7391304347826086
24;0.3983050847457627;0.6704953338119168;0.3254716981132076;0.511196067722556;0.1888964116452268;0.20203303684879287;0.44082840236686394;0.6888489208633093;0.5160729800173762;0.2623655913978495;0.6918238993710693;0.30386551336558665;0.1818181818181818;0.7826086956521738
25;0.576271186440678;0.8104809763101222;0.4292452830188679;0.6034953577280174;0.25795531482735273;0.1609487505294367;0.5029585798816567;0.8012589928057554;0.6442224152910512;0.24946236559139787;0.7559748427672957;0.31627816058251473;0.1818181818181818;0.8260869565217391
26;0.5084745762711864;0.7128499641062456;0.3757861635220126;0.557618787547788;0.23628977657413677;0.17831427361287588;0.4822485207100592;0.7374100719424461;0.6225021720243267;0.24731182795698925;0.7371069182389938;0.3071885842740556;0.1818181818181818;0.08695652173913043
27;0.3220338983050847;0.4781048097631012;0.19968553459119498;0.3784817039868924;0.16113744075829384;0.2689538331215587;0.39644970414201186;0.5197841726618706;0.4622067767158992;0.23655913978494625;0.689308176100629;0.2722963397351317;0.1818181818181818;0.9130434782608695
28;0.11864406779661016;0.2282842785355348;0.07232704402515723;0.19989077007099945;0.06228842247799594;0.4248199915290131;0.2455621301775148;0.3516187050359712;0.26064291920069504;0.2172043010752688;0.6817610062893082;0.24717783316229291;0.1818181818181818;0.9565217391304348
29;0.07627118644067796;0.19095477386934678;0.039308176100628936;0.13435281267067176;0.030467163168584967;0.5264718339686574;0.15088757396449703;0.31519784172661874;0.14378801042571676;0.2172043010752688;0.649056603773585;0.2350583980843473;0.1818181818181818;1.0
30;0.13559322033898302;0.3108399138549892;0.09119496855345913;0.23047515019115236;0.08124576844955991;0.39474798814061834;0.28106508875739644;0.37050359712230213;0.2584708948740226;0.21935483870967745;0.6201257861635221;0.22435615501148415;0.1818181818181818;0.0
31;0.15254237288135591;0.2849964106245514;0.09905660377358491;0.24358274167121788;0.08869329722410291;0.39178314273612874;0.31952662721893493;0.37185251798561153;0.26542137271937444;0.20645161290322583;0.6352201257861636;0.21800322533352878;0.1818181818181818;0.043478260869565216
32;0.11016949152542371;0.2447954055994257;0.06289308176100629;0.18296013107591477;0.05416384563303995;0.4548919949174079;0.26331360946745563;0.3385791366906475;0.20460469157254563;0.1935483870967742;0.6616352201257862;0.2164394272589552;0.1818181818181818;0.08695652173913043
33;0.059322033898305086;0.17372577171572146;0.028301886792452827;0.10431458219552156;0.16580686181815565;0.5751800084709868;0.3286723396748822;0.2859712230215828;0.1264118158123371;0.1913978494623656;0.6679245283018869;0.2157063969114988;0.1818181818181818;0.13043478260869565
34;0.17396182575546748;0.13208901651112714;0.015723270440251576;0.06717640633533586;0.012863913337846986;0.6653960186361711;0.08875739644970414;0.2621402877697842;0.07080799304952215;0.17204301075268819;0.7132075471698115;0.21507110394370327;0.1818181818181818;0.17391304347826086
35;0.0423728813559322;0.14357501794687721;0.014150943396226415;0.06444565811032224;0.01895734597156398;0.6662431173231682;0.1242603550295858;0.2715827338129497;0.07515204170286707;0.1763440860215054;0.7018867924528303;0.21433807359624685;0.1818181818181818;0.21739130434782608
36;0.059322033898305086;0.20100502512562812;0.026729559748427674;0.10267613326051336;0.03656059580230196;0.5772977551884795;0.20414201183431951;0.30215827338129503;0.11555169417897482;0.1870967741935484;0.6754716981132076;0.2143869422860773;0.1818181818181818;0.2608695652173913
37;0.11016949152542371;0.3187365398420675;0.06761006289308177;0.18951392681594756;0.07244414353419092;0.45108005082592123;0.3017751479289941;0.3642086330935252;0.22893136403127712;0.178494623655914;0.7031446540880503;0.21839417485217222;0.1818181818181818;0.30434782608695654
38;0.364406779661017;0.6748025843503231;0.279874213836478;0.46586564718732937;0.2064996614759648;0.24354087251164763;0.41124260355029585;0.6065647482014389;0.5121633362293658;0.19784946236559142;0.6779874213836479;0.2273371450911401;0.1818181818181818;0.34782608695652173
39;0.17396182575546748;0.6446518305814788;0.3459119496855346;0.5297651556526488;0.16580686181815565;0.18847945785684034;0.3286723396748822;0.6776079136690647;0.5938314509122502;0.23870967741935484;0.5911949685534592;0.23036700386062647;0.1818181818181818;0.3913043478260869
40;0.25423728813559326;0.5046661880832736;0.21855345911949686;0.40141998907700704;0.12525389302640488;0.24989411266412537;0.3550295857988166;0.5220323741007193;0.44135534317984354;0.3247311827956989;0.408805031446541;0.2185896496114939;0.1818181818181818;0.043478260869565216
41;0.22033898305084745;0.44221105527638194;0.18081761006289307;0.35718186783178585;0.14488828706838186;0.2740364252435409;0.4171597633136095;0.4707733812949641;0.4109470026064292;0.34838709677419355;0.36729559748427676;0.21482676049455113;0.1818181818181818;0.4782608695652174
42;0.1694915254237288;0.40129217516152194;0.15880503144654087;0.3293282359366466;0.09546377792823289;0.301990681914443;0.32840236686390534;0.44334532374100727;0.3205907906168549;0.36344086021505384;0.3433962264150944;0.21248106338269074;0.1818181818181818;0.5217391304347826
43;0.20338983050847456;0.43431442928930375;0.17138364779874213;0.3457127252867286;0.10697359512525388;0.29055484963998307;0.33727810650887574;0.46852517985611514;0.3310165073848827;0.3870967741935485;0.31823899371069186;0.21575526560132918;0.1818181818181818;0.5652173913043478
44;0.22033898305084745;0.45944005743000726;0.19968553459119498;0.37957400327689783;0.10900473933649288;0.2655654383735705;0.35798816568047337;0.49865107913669066;0.36490008688097303;0.39139784946236567;0.33333333333333337;0.23031813517079608;0.1818181818181818;0.6086956521739131
45;0.23728813559322032;0.5068198133524767;0.22169811320754715;0.403604587657018;0.12728503723764387;0.25412960609911056;0.36686390532544383;0.5346223021582734;0.3987836663770634;0.38064516129032266;0.349685534591195;0.23276156966231737;0.1818181818181818;0.6521739130434783
46;0.22881355932203387;0.47523330940416375;0.1981132075471698;0.3768432550518842;0.11916046039268788;0.2676831850910631;0.34911242603550297;0.49730215827338137;0.3870547350130321;0.3827956989247312;0.35220125786163525;0.2350583980843473;0.1818181818181818;0.6956521739130435
47;0.19491525423728812;0.45010768126346024;0.18238993710691823;0.3593664664117968;0.1002031144211239;0.289707750952986;0.34615384615384615;0.4761690647482015;0.3357949609035621;0.4043010752688172;0.3157232704402515;0.2297805795826614;0.1818181818181818;0.7391304347826086
48;0.3220338983050847;0.6195262024407753;0.3018867924528302;0.48825778263244124;0.13811780636425186;0.2075391783142736;0.4349112426035503;0.6110611510791366;0.5165073848827106;0.3655913978494624;0.38238993710691827;0.24038508527586372;0.1818181818181818;0.7826086956521738
49;0.3050847457627119;0.630294328786791;0.28459119496855345;0.4713271436373566;0.13540961408259988;0.21135112240576026;0.4230769230769231;0.5827338129496402;0.5330147697654213;0.3505376344086022;0.43018867924528303;0.2559253286419391;0.1818181818181818;0.8260869565217391
50;0.5508474576271186;0.858578607322326;0.511006289308176;0.6701256144183506;0.22884224779959378;0.1279119017365523;0.49704142011834324;0.8268884892086332;0.7237185056472633;0.3182795698924732;0.5194968553459121;0.2751795924351268;0.1818181818181818;0.08695652173913043
51;0.364406779661017;0.6826992103374014;0.3144654088050315;0.5002730748225014;0.18415707515233581;0.18212621770436255;0.4349112426035503;0.625;0.6107732406602953;0.30107526881720437;0.5547169811320755;0.2780139764452915;0.1818181818181818;0.9130434782608695
52;0.288135593220339;0.6008614501076812;0.22327044025157233;0.40633533588203163;0.16993906567366282;0.2189750105887336;0.40532544378698226;0.5269784172661871;0.5516941789748044;0.2774193548387097;0.6276729559748428;0.2879831891706983;0.1818181818181818;0.9565217391304348
53;0.4491525423728814;0.7394113424264179;0.34119496855345915;0.5259421081376296;0.2017603249830738;0.17746717492587888;0.3905325443786982;0.6794064748201438;0.6238053866203301;0.24946236559139787;0.6968553459119496;0.2894981185554415;0.1818181818181818;1.0
54;0.22033898305084745;0.45441493180186654;0.14937106918238993;0.3173129437465866;0.12931618144888288;0.27149512918254975;0.32840236686390534;0.4464928057553957;0.4622067767158992;0.24516129032258066;0.690566037735849;0.2809949665249475;0.1818181818181818;0.0
55;0.15254237288135591;0.39411342426417806;0.11477987421383648;0.26761332605133803;0.0927555856465809;0.31723845828038966;0.28106508875739644;0.4100719424460432;0.4009556907037359;0.23655913978494625;0.6880503144654089;0.27249181449445337;0.1818181818181818;0.043478260869565216
56;0.1271186440677966;0.38549892318736545;0.08333333333333334;0.21791370835608956;0.05484089370345294;0.361711139347734;0.23668639053254437;0.3660071942446043;0.3570807993049522;0.23010752688172045;0.6880503144654089;0.26433074329277234;0.1818181818181818;0.08695652173913043
57;0.13559322033898302;0.37688442211055284;0.08333333333333334;0.21845985800109227;0.16580686181815565;0.36298178737822956;0.3286723396748822;0.3727517985611511;0.3366637706342311;0.20860215053763442;0.7333333333333334;0.260274642036847;0.1818181818181818;0.13043478260869565
58;0.17396182575546748;0.3589375448671931;0.0959119496855346;0.23921354451119606;0.07244414353419092;0.34307496823379924;0.23964497041420119;0.3871402877697842;0.33492615117289315;0.1913978494623656;0.7786163522012579;0.2595416116893906;0.1818181818181818;0.17391304347826086
59;0.07627118644067796;0.23761665470208182;0.039308176100628936;0.13216821409066085;0.04062288422477996;0.4650571791613723;0.18639053254437868;0.32508992805755393;0.25977410947002605;0.21935483870967745;0.6842767295597485;0.2509407222792357;0.1818181818181818;0.21739130434782608
60;0.09322033898305083;0.32519741564967697;0.0440251572327044;0.14363735663571817;0.034529451591062965;0.4591274883523931;0.17159763313609466;0.32239208633093525;0.2667245873153779;0.1956989247311828;0.7333333333333334;0.24629819674534525;0.1818181818181818;0.2608695652173913
61;0.11864406779661016;0.3338119167264896;0.07861635220125786;0.21135991261605677;0.0927555856465809;0.3837357052096569;0.22189349112426035;0.3857913669064748;0.31233709817549954;0.1763440860215054;0.788679245283019;0.2484972877877144;0.1818181818181818;0.30434782608695654
62;0.22033898305084745;0.4946159368269921;0.1839622641509434;0.36045876570180224;0.17197020988490183;0.2596357475645913;0.2781065088757397;0.5067446043165469;0.42180712423979144;0.1806451612903226;0.7849056603773585;0.24913258075550992;0.1818181818181818;0.34782608695652173
63;0.3050847457627119;0.5463029432878679;0.2358490566037736;0.42053522665210263;0.1983750846310088;0.21516306649724692;0.34615384615384615;0.5512589928057554;0.516941789748045;0.24731182795698925;0.6352201257861636;0.25788007623515613;0.1818181818181818;0.3913043478260869
64;0.2627118644067797;0.5743000717875091;0.20125786163522014;0.381212452211906;0.16790792146242384;0.2316814908936891;0.36686390532544383;0.5017985611510791;0.5403996524761077;0.3075268817204302;0.5283018867924529;0.26819136978937597;0.1818181818181818;0.043478260869565216
65;0.3389830508474576;0.6424982053122756;0.25157232704402516;0.43746586564718737;0.1990521327014218;0.20584498094027953;0.46153846153846156;0.5526079136690647;0.5916594265855777;0.3763440860215054;0.41509433962264164;0.2738601378097053;0.1818181818181818;0.4782608695652174
66;0.29661016949152547;0.5771715721464465;0.21855345911949686;0.4008738394320044;0.16046039268788084;0.23422278695468024;0.47041420118343197;0.5071942446043165;0.5065160729800173;0.4365591397849462;0.3094339622641509;0.25621854078092166;0.1818181818181818;0.5217391304347826
67;0.22881355932203387;0.4888729361091171;0.1918238993710692;0.369197160021846;0.10223425863236289;0.2816603134265142;0.3609467455621302;0.47167266187050366;0.3822762814943527;0.4580645161290323;0.27798742138364785;0.249376924204662;0.1818181818181818;0.5652173913043478
68;0.16101694915254236;0.40201005025125636;0.13364779874213836;0.29546695794647737;0.07853757616790791;0.32443879711986445;0.2958579881656805;0.4213129496402878;0.2732406602953953;0.42795698924731185;0.32201257861635224;0.25802668230464737;0.1818181818181818;0.6086956521739131
69;0.16101694915254236;0.42569992821249103;0.1430817610062893;0.3080283997815402;0.07921462423832092;0.30792037272342226;0.33727810650887574;0.4410971223021583;0.315377932232841;0.4365591397849462;0.30691823899371073;0.25387284366906127;0.1818181818181818;0.6521739130434783
70;0.20338983050847456;0.4730796841349606;0.15880503144654087;0.3298743855816494;0.09207853757616791;0.288860652265989;0.3609467455621302;0.4509892086330935;0.3722849695916594;0.4193548387096775;0.3257861635220126;0.2524067829741485;0.1818181818181818;0.6956521739130435
71;0.18644067796610167;0.48743718592964824;0.1650943396226415;0.33697433096668483;0.09884901828029789;0.2770012706480305;0.363905325443787;0.4725719424460432;0.37489139878366634;0.4;0.359748427672956;0.25753799540634315;0.1818181818181818;0.7391304347826086
72;0.2627118644067797;0.5929648241206031;0.24213836477987422;0.42599672310213;0.15233581584292485;0.21558661584074545;0.43195266272189353;0.5521582733812951;0.5099913119026933;0.3870967741935485;0.4;0.2738601378097053;0.1818181818181818;0.7826086956521738
73;0.3474576271186441;0.6905958363244795;0.3066037735849057;0.49317312943746583;0.18618821936357483;0.18466751376535367;0.4822485207100592;0.6164568345323742;0.6042571676802779;0.38064516129032266;0.4176100628930818;0.27962664320969555;0.1818181818181818;0.8260869565217391
74;0.3474576271186441;0.6920315865039484;0.300314465408805;0.48661933369743304;0.18754231550440081;0.1829733163913596;0.47041420118343197;0.6133093525179856;0.6411815812337098;0.378494623655914;0.438993710691824;0.29023114890289786;0.1818181818181818;0.08695652173913043
75;0.3474576271186441;0.6992103374012921;0.2861635220125786;0.4718732932823594;0.19025050778605282;0.18636171113934774;0.4644970414201184;0.5885791366906474;0.7232841007819286;0.36989247311827966;0.4729559748427673;0.30513609930117774;0.1818181818181818;0.9130434782608695
76;0.25423728813559326;0.5721464465183059;0.20440251572327042;0.38558164937192785;0.14353419092755587;0.22109275730622618;0.4171597633136095;0.5382194244604317;0.6094700260642918;0.3548387096774194;0.49559748427672967;0.30362116991643456;0.1818181818181818;0.9565217391304348
77;0.211864406779661;0.5534816941852119;0.169811320754717;0.3424358274167122;0.11509817197020987;0.24142312579415504;0.378698224852071;0.47302158273381295;0.5712423979148566;0.356989247311828;0.5044025157232704;0.31012070566388117;0.1818181818181818;1.0
78;0.23728813559322032;0.6367552045944007;0.17138364779874213;0.3440742763517204;0.12728503723764387;0.24015247776365944;0.37573964497041423;0.4766187050359712;0.5708079930495222;0.3397849462365592;0.558490566037736;0.32502565606216094;0.1818181818181818;0.0
79;0.22881355932203387;0.6008614501076812;0.18553459119496857;0.3615510649918078;0.11645226811103587;0.23634053367217278;0.34615384615384615;0.4824640287769784;0.5686359687228497;0.3548387096774194;0.5320754716981133;0.32688266627571716;0.1818181818181818;0.043478260869565216
80;0.20338983050847456;0.5168700646087581;0.13364779874213836;0.29601310759148003;0.08530805687203791;0.2672596357475646;0.3017751479289941;0.44604316546762596;0.48479582971329277;0.3096774193548387;0.6251572327044026;0.32693153496554755;0.1818181818181818;0.08695652173913043
81;0.19491525423728812;0.5003589375448673;0.1509433962264151;0.31949754232659744;0.16580686181815565;0.25370605675561203;0.3286723396748822;0.4806654676258993;0.45916594265855776;0.2903225806451613;0.6817610062893082;0.33362654547231585;0.1818181818181818;0.13043478260869565
82;0.17396182575546748;0.3467336683417086;0.08018867924528303;0.21299836155106497;0.046039268788083954;0.3422278695468022;0.23668639053254437;0.4051258992805756;0.36055603822762816;0.30107526881720437;0.6528301886792454;0.3301568684943556;0.1818181818181818;0.17391304347826086
83;0.09322033898305083;0.2979181622397703;0.05660377358490566;0.16821409066084106;0.034529451591062965;0.40237187632359167;0.20118343195266272;0.3714028776978417;0.30755864465682015;0.2881720430107527;0.6779874213836479;0.3267360602062258;0.1818181818181818;0.21739130434782608
84;0.07627118644067796;0.30796841349605175;0.03773584905660377;0.12834516657564174;0.02843601895734597;0.45446844557390936;0.1804733727810651;0.3516187050359712;0.28279756733275413;0.2903225806451613;0.6666666666666667;0.32380393881640035;0.1818181818181818;0.2608695652173913
85;0.06779661016949153;0.2735104091888012;0.036163522012578615;0.12670671764063354;0.04874746106973595;0.44980940279542564;0.1923076923076923;0.3547661870503597;0.27454387489139875;0.2645161290322581;0.7345911949685534;0.32658945413673457;0.1818181818181818;0.30434782608695654
86;0.11016949152542371;0.36468054558506824;0.06446540880503145;0.18514472965592568;0.06702775897088693;0.3824650571791614;0.24260355029585798;0.38803956834532377;0.3205907906168549;0.2903225806451613;0.6729559748427674;0.32658945413673457;0.1818181818181818;0.34782608695652173
87;0.1271186440677966;0.42211055276381915;0.09905660377358491;0.24303659202621516;0.07853757616790791;0.3104616687844134;0.23964497041420119;0.43884892086330934;0.3788010425716768;0.3075268817204302;0.638993710691824;0.33132971705028585;0.1818181818181818;0.3913043478260869
88;0.17796610169491525;0.49174443646805455;0.13364779874213836;0.2949208083014746;0.0961408259986459;0.2668360864040661;0.28402366863905326;0.4779676258992806;0.4361424847958297;0.35268817204301073;0.5522012578616353;0.3362654547231589;0.1818181818181818;0.043478260869565216
89;0.22881355932203387;0.5728643216080402;0.169811320754717;0.3418896777717094;0.11780636425186188;0.23549343498517578;0.33136094674556216;0.5148381294964028;0.49261511728931356;0.4043010752688172;0.46415094339622653;0.3392464448028148;0.1818181818181818;0.4782608695652174
90;0.22881355932203387;0.552045944005743;0.16666666666666666;0.33806663025669037;0.10765064319566689;0.24777636594663277;0.34615384615384615;0.506294964028777;0.4522154648132059;0.4559139784946237;0.36603773584905663;0.32385280750623074;0.1818181818181818;0.5217391304347826
91;0.16101694915254236;0.45513280689160085;0.11635220125786164;0.2714363735663572;0.07515233581584292;0.3227445997458704;0.3017751479289941;0.4379496402877698;0.32971329278887923;0.49677419354838714;0.279245283018868;0.29150173483848896;0.1818181818181818;0.5652173913043478
92;0.1440677966101695;0.40201005025125636;0.11635220125786164;0.2708902239213544;0.06838185511171292;0.3312155866158407;0.2958579881656805;0.4222122302158274;0.28279756733275413;0.5010752688172043;0.26415094339622647;0.28192347163172554;0.1818181818181818;0.6086956521739131
93;0.15254237288135591;0.43862167982771005;0.12735849056603774;0.2856362643364282;0.07447528774542991;0.32147395171537485;0.31065088757396453;0.43165467625899284;0.2949609035621199;0.5118279569892473;0.24905660377358493;0.2774764208571568;0.1818181818181818;0.6521739130434783
94;0.24576271186440676;0.5821966977745872;0.18553459119496857;0.3615510649918078;0.11374407582938388;0.2761541719610335;0.37573964497041423;0.4923561151079137;0.3814074717636837;0.5182795698924731;0.24150943396226413;0.277036602648683;0.1818181818181818;0.6956521739130435
95;0.23728813559322032;0.5678391959798996;0.18710691823899372;0.3648279628618242;0.12051455653351387;0.2630241423125794;0.3727810650887574;0.502248201438849;0.42788879235447436;0.4989247311827958;0.2716981132075472;0.28583296681815956;0.1818181818181818;0.7391304347826086
96;0.20338983050847456;0.5965541995692749;0.190251572327044;0.36701256144183503;0.10697359512525388;0.25709445150360016;0.3520710059171598;0.5035971223021583;0.4522154648132059;0.46451612903225814;0.3459119496855346;0.31569173630454966;0.1818181818181818;0.7826086956521738
97;0.3813559322033898;0.8334529791816225;0.32232704402515727;0.5073730202075368;0.17535545023696683;0.18254976704786108;0.45857988165680474;0.6483812949640289;0.6416159860990442;0.4365591397849462;0.408805031446541;0.3364609294824805;0.1818181818181818;0.8260869565217391
98;0.4915254237288136;0.8980617372577173;0.3616352201257862;0.5450573457127252;0.21868652674339878;0.15205421431596783;0.5059171597633135;0.6978417266187051;0.731537793223284;0.4193548387096775;0.46415094339622653;0.359820163221424;0.1818181818181818;0.08695652173913043
99;0.2796610169491525;0.6554199569274946;0.22955974842767293;0.4134352812670672;0.14556533513879485;0.19567979669631513;0.4260355029585799;0.5696942446043165;0.6198957428323197;0.4;0.5081761006289309;0.3651957191027709;0.1818181818181818;0.9130434782608695
100;0.1694915254237288;0.4860014357501795;0.139937106918239;0.304205352266521;0.09749492213947189;0.25497670478610757;0.3520710059171598;0.46582733812949645;0.5221546481320591;0.39139784946236567;0.5257861635220127;0.3662219615892098;0.1818181818181818;0.9565217391304348
101;0.17796610169491525;0.5039483129935391;0.1367924528301887;0.30038230475150196;0.10155721056194988;0.25878864887759423;0.34615384615384615;0.47931654676259;0.49000868809730663;0.356989247311828;0.5874213836477988;0.3649025069637883;0.1818181818181818;1.0
102;0.1440677966101695;0.4249820531227567;0.11477987421383648;0.26706717640633526;0.06905890318212593;0.28081321473951715;0.2869822485207101;0.4478417266187051;0.44700260642919204;0.35913978494623655;0.5723270440251573;0.3575722034892244;0.1818181818181818;0.0
103;0.1440677966101695;0.4249820531227567;0.1069182389937107;0.2566903331512834;0.07041299932295192;0.2914019483269801;0.2692307692307693;0.44604316546762596;0.41398783666377065;0.3419354838709677;0.6012578616352202;0.3541513952010946;0.1818181818181818;0.043478260869565216
104;0.1440677966101695;0.41421392677674085;0.10849056603773585;0.25778263244128885;0.07176709546377792;0.2863193562049979;0.25443786982248523;0.456384892086331;0.40312771503040834;0.3290322580645162;0.6553459119496856;0.3671993353858183;0.1818181818181818;0.08695652173913043
105;0.0847457627118644;0.3094041636755205;0.06761006289308177;0.19169852539595847;0.16580686181815565;0.34138077085980517;0.3286723396748822;0.420863309352518;0.3475238922675934;0.31182795698924737;0.6830188679245284;0.3607975370180325;0.1818181818181818;0.13043478260869565
106;0.17396182575546748;0.3094041636755205;0.06132075471698113;0.17913708356089567;0.043331076506431955;0.35069885641677256;0.20414201183431951;0.4123201438848921;0.34404865334491747;0.30537634408602155;0.7069182389937109;0.36671064848751406;0.1818181818181818;0.17391304347826086
107;0.07627118644067796;0.30725053840631733;0.059748427672955975;0.17476788640087385;0.05822613405551794;0.35324015247776364;0.21301775147928995;0.41052158273381295;0.342745438748914;0.2967741935483871;0.7320754716981134;0.36788349704344425;0.1818181818181818;0.21739130434782608
